C;22.775616;32.483406;465;9;1505;284;0.000000;-0.046882;0.937647
C;22.762264;32.382698;465;9;1518;283;0.000000;0.000000;0.984529
C;22.775616;32.382698;465;9;1520;283;0.000000;-0.046882;0.937647
C;22.746243;32.309452;465;9;1513;282;-0.046882;-0.046882;0.984529
C;22.762264;32.291142;465;9;1504;287;-0.046882;0.000000;0.937647
C;22.746243;32.130924;465;9;1516;286;0.000000;-0.046882;0.984529
C;22.762264;32.187382;465;9;1551;292;0.000000;0.000000;0.937647
C;22.746243;32.162968;465;9;1510;280;0.000000;-0.093765;0.984529
C;22.719540;32.144657;465;9;1502;278;0.093765;-0.046882;1.031411
C;22.746243;32.100403;465;9;1463;272;-0.046882;0.000000;0.984529
C;22.762264;32.158390;465;9;1502;281;0.093765;0.000000;0.984529
C;22.719540;32.144657;465;9;1453;275;0.000000;-0.046882;0.937647
C;22.732891;32.141605;465;9;1460;275;0.046882;-0.046882;1.031411
C;22.746243;32.187382;465;9;1471;275;0.046882;-0.046882;0.984529
C;22.762264;32.178226;465;9;1467;275;0.000000;-0.046882;0.984529
C;22.732891;32.159916;465;9;1520;286;-0.046882;0.000000;0.984529
C;22.746243;32.159916;465;9;211;87;0.046882;0.234412;0.937647
C;22.762264;33.217365;465;9;334;107;-0.093765;0.609470;0.797000
C;22.802319;34.108490;465;9;283;110;-0.046882;0.750117;0.515706
C;22.845045;34.813457;465;9;368;117;-0.046882;0.843882;0.328176
C;22.831694;35.614555;465;9;189;77;-0.093765;0.234412;1.031411
C;22.802319;35.413139;465;9;171;66;-0.140647;0.046882;1.078293
C;22.818342;35.066757;465;9;151;64;-0.046882;-0.093765;0.937647
C;22.818342;34.991989;465;9;476;126;0.000000;0.281294;0.750117
C;22.788967;35.506218;465;9;552;146;0.093765;0.843882;0.515706
C;22.845045;35.165943;465;9;562;149;0.093765;0.797000;0.562588
C;22.858397;35.016403;465;9;533;117;0.703235;0.093765;0.750117
C;22.845045;34.847027;465;9;303;90;0.937647;0.140647;0.281294
C;22.874418;34.982834;465;9;290;89;0.890764;0.093765;0.281294
C;22.914473;34.877548;465;9;297;89;0.984529;0.093765;0.281294
C;22.930494;34.535744;465;9;313;91;0.937647;0.093765;0.281294
C;22.930494;34.406044;465;9;332;94;0.937647;0.140647;0.281294
C;22.957199;34.470131;465;9;556;121;0.421941;0.093765;0.797000
C;22.970551;34.485390;465;9;525;169;-0.468823;0.187529;0.703235
C;23.013275;35.394829;465;9;526;178;-0.797000;0.140647;0.656353
C;23.042648;36.585030;465;9;538;183;-0.843882;0.140647;0.515706
C;23.085375;37.795071;465;9;362;122;-0.187529;0.000000;0.937647
C;23.069353;37.808804;465;9;336;114;-0.140647;0.000000;0.937647
C;23.098726;37.103836;465;9;337;116;-0.140647;-0.140647;0.937647
C;23.069353;36.893265;465;9;321;104;0.046882;0.046882;1.406470
C;23.114748;36.026550;465;9;1518;280;-0.046882;0.000000;0.937647
C;23.085375;35.161366;465;9;1512;282;-0.046882;0.046882;0.937647
C;23.056000;34.277866;465;9;1516;283;-0.046882;0.000000;1.031411
C;23.056000;33.638515;465;9;1570;298;0.000000;0.000000;0.937647
C;23.042648;33.243305;465;9;820;233;-0.609470;0.562588;-0.140647
C;23.085375;33.885712;465;9;804;179;-0.562588;0.328176;0.843882
C;23.098726;34.856182;465;9;402;111;0.609470;0.515706;0.609470
C;23.128099;34.911118;465;9;514;108;0.140647;-0.515706;1.031411
C;23.170824;34.914169;465;9;703;137;0.140647;0.046882;0.890764
C;23.154802;34.824139;465;9;904;182;-0.046882;-0.046882;0.937647
C;23.184175;34.625774;465;9;1492;277;0.000000;0.000000;0.984529
C;23.170824;34.557106;465;9;1486;277;0.000000;0.000000;0.937647
C;23.154802;34.224461;465;9;1446;271;-0.046882;-0.046882;0.984529
C;23.154802;33.807888;465;9;1308;252;0.000000;-0.093765;0.984529
C;23.128099;33.499657;465;9;1435;268;0.000000;0.000000;0.937647
C;23.114748;33.162434;465;9;1462;272;0.046882;-0.046882;0.984529
C;23.128099;33.057144;465;9;1472;271;-0.046882;0.000000;0.937647
C;23.098726;32.803844;465;9;1185;237;0.000000;0.000000;0.937647
C;23.098726;32.689404;465;9;1239;248;0.000000;-0.046882;0.937647
C;23.098726;32.556648;465;9;1223;246;0.093765;0.000000;0.984529
C;23.056000;32.452888;465;9;1180;241;0.046882;-0.046882;1.031411
C;23.098726;32.396431;465;9;1213;242;-0.093765;-0.046882;1.031411
C;23.098726;32.379646;465;9;1225;243;0.000000;-0.046882;0.984529
C;23.085375;32.333866;465;9;1236;246;-0.046882;-0.093765;0.937647
C;23.069353;32.277409;465;9;1182;238;0.000000;-0.046882;0.937647
C;23.069353;32.263676;465;9;1184;239;0.000000;-0.046882;0.937647
C;23.056000;32.204166;465;9;1189;241;0.046882;-0.046882;0.984529
C;23.056000;32.144657;465;9;1209;244;0.000000;-0.046882;0.984529
C;23.069353;32.114136;465;9;1213;244;0.000000;0.000000;0.937647
C;23.069353;32.086670;465;9;1230;243;-0.093765;0.000000;0.984529
C;23.026627;32.054626;465;9;1269;247;0.000000;0.000000;0.937647
C;23.013275;31.993591;465;9;1249;247;-0.046882;-0.093765;0.937647
C;23.026627;31.949341;465;9;1283;250;0.000000;0.000000;0.937647
C;23.026627;31.862364;465;9;1234;246;-0.046882;0.000000;0.937647
C;23.026627;31.787594;465;9;1239;244;0.000000;0.046882;0.890764
C;23.042648;31.773861;465;9;1242;246;0.046882;-0.046882;1.031411
C;22.999924;31.787594;465;9;1221;246;0.000000;0.046882;0.984529
C;23.026627;31.819639;465;9;1202;244;-0.046882;-0.046882;0.984529
C;23.013275;31.906614;465;9;1221;246;0.000000;0.000000;0.937647
C;22.999924;31.979858;465;9;1038;215;0.046882;-0.046882;0.937647
C;22.999924;32.109558;465;9;996;202;0.046882;0.000000;0.984529
C;22.999924;32.109558;465;9;1018;208;0.046882;-0.046882;0.984529
C;23.042648;32.126347;465;9;967;198;0.046882;-0.046882;0.937647
C;23.042648;32.204166;465;9;984;202;-0.046882;-0.046882;0.984529
C;23.056000;32.378120;465;9;1039;208;0.046882;0.000000;0.984529
C;23.056000;32.526131;465;9;1109;226;0.000000;-0.046882;0.937647
C;23.042648;32.640575;465;9;1095;235;0.000000;0.000000;0.937647
C;23.085375;32.689404;465;9;1155;232;0.046882;-0.046882;0.890764
C;23.069353;32.556648;465;9;1117;226;0.046882;0.000000;0.937647
C;23.069353;32.365910;465;9;1077;222;0.093765;-0.046882;0.937647
C;23.085375;32.277409;465;9;1070;224;0.000000;-0.046882;0.984529
C;23.098726;32.292667;465;9;1338;250;0.000000;0.000000;0.984529
C;23.056000;32.201115;465;9;1185;228;0.046882;-0.046882;0.984529
C;23.069353;32.231632;465;9;1291;240;0.000000;-0.046882;0.984529
C;23.098726;32.173649;465;9;1326;250;0.000000;-0.046882;0.937647
C;23.085375;32.599373;465;9;1164;228;0.046882;-0.046882;0.984529
C;23.069353;32.832836;465;9;1310;256;0.000000;-0.046882;0.937647
C;23.056000;32.762646;465;9;1353;261;0.000000;-0.046882;0.984529
C;23.056000;32.689404;465;9;421;88;-0.046882;0.000000;0.937647
C;23.069353;32.539864;465;9;363;117;-0.093765;0.656353;0.750117
C;23.069353;33.052567;465;9;290;94;0.000000;-0.046882;0.984529
C;23.069353;33.098343;465;9;1410;262;-0.046882;-0.046882;0.937647
C;23.042648;33.212788;465;9;1442;276;0.046882;0.000000;0.937647
C;23.026627;32.874035;465;9;1410;266;0.000000;0.000000;0.890764
C;23.056000;32.639050;465;9;1439;270;0.000000;-0.046882;0.937647
C;23.042648;32.466621;465;9;1439;266;0.046882;-0.046882;0.984529
C;23.085375;32.378120;465;9;1432;268;0.046882;-0.046882;0.937647
C;23.042648;32.272831;465;9;1440;267;-0.046882;0.000000;0.984529
C;23.056000;32.391853;465;9;1444;269;0.000000;-0.046882;0.984529
C;23.042648;32.420845;465;9;1431;269;-0.046882;-0.046882;0.937647
C;23.026627;32.448311;465;9;1415;264;0.000000;0.000000;0.937647
C;23.026627;32.405586;465;9;1431;267;0.000000;-0.046882;0.984529
C;23.026627;32.242313;465;9;1437;266;0.000000;-0.046882;0.937647
C;23.026627;32.228580;465;9;1437;269;0.000000;-0.046882;0.937647
C;22.986572;32.153812;465;9;1348;252;-0.046882;-0.046882;0.984529
C;22.970551;32.063782;465;9;1305;246;0.046882;0.000000;0.937647
C;22.986572;31.961548;465;9;1248;234;0.000000;0.000000;0.984529
C;22.970551;31.929502;465;9;1148;218;0.046882;-0.046882;0.937647
C;22.957199;31.902037;465;9;1366;250;0.046882;-0.046882;0.937647
C;22.957199;31.885252;465;9;1325;239;0.000000;-0.093765;0.937647
C;22.970551;31.902037;465;9;1337;242;0.046882;0.000000;0.937647
C;22.999924;31.976807;465;9;1335;241;-0.046882;-0.046882;0.937647
C;22.957199;32.021057;465;9;1305;238;-0.046882;-0.046882;0.890764
C;22.986572;32.022583;465;9;1311;237;0.000000;-0.046882;0.984529
C;23.013275;31.990540;465;9;1307;238;0.000000;-0.046882;0.984529
C;23.026627;32.036316;465;9;1317;237;0.046882;-0.046882;0.984529
C;22.999924;31.990540;465;9;1320;237;0.000000;-0.046882;0.890764
C;23.013275;31.976807;465;9;1343;243;-0.046882;-0.046882;0.937647
C;22.999924;31.921873;465;9;1311;241;0.046882;-0.046882;0.937647
C;22.999924;31.981384;465;9;1337;240;0.000000;-0.093765;0.984529
C;23.013275;31.979858;465;9;1329;241;0.046882;-0.046882;0.890764
C;23.026627;32.007324;465;9;1334;239;0.000000;-0.046882;0.937647
C;23.026627;32.039368;465;9;1318;240;0.046882;0.000000;0.984529
C;23.013275;32.053101;465;9;1314;236;0.000000;-0.046882;0.937647
C;22.999924;32.082092;465;9;1324;238;0.000000;-0.046882;0.984529
C;22.999924;32.094299;465;9;1318;240;-0.046882;0.000000;1.031411
C;22.999924;32.112610;465;9;1349;246;0.000000;-0.046882;0.984529
C;23.026627;32.126347;465;9;856;181;0.000000;-0.046882;0.937647
C;22.999924;32.082092;465;9;399;111;0.140647;0.375059;0.843882
C;23.042648;32.552071;465;9;326;109;0.093765;0.703235;0.797000
C;23.085375;34.241245;465;9;1505;276;0.046882;-0.046882;0.937647
C;23.042648;36.005188;465;9;1416;263;0.046882;0.000000;0.984529
C;23.026627;35.101852;465;9;1440;263;0.000000;0.000000;0.937647
C;23.026627;34.305332;465;9;1377;258;0.000000;0.000000;0.984529
C;23.042648;33.838406;465;9;1434;264;0.046882;-0.046882;0.937647
C;22.999924;33.267719;465;9;1451;264;0.000000;0.000000;0.937647
C;23.042648;32.918289;465;9;1453;264;0.000000;-0.046882;0.984529
C;23.026627;32.726025;465;9;1463;268;0.000000;-0.046882;0.937647
C;22.999924;32.579536;465;9;1465;268;0.046882;-0.093765;0.984529
C;22.999924;32.489510;465;9;1484;269;0.046882;0.000000;0.937647
C;23.013275;32.402534;465;9;1415;262;-0.046882;-0.046882;0.984529
C;23.026627;32.359806;465;9;1380;259;0.000000;-0.046882;0.984529
C;22.999924;32.310978;465;9;1380;257;0.000000;-0.046882;0.984529
C;22.986572;32.254520;465;9;1393;259;0.046882;-0.046882;0.984529
C;22.970551;32.268253;465;9;1468;264;0.046882;-0.046882;0.937647
C;22.986572;32.283512;465;9;1430;257;0.000000;-0.046882;0.890764
C;22.957199;32.222477;465;9;1453;264;0.000000;-0.046882;0.984529
C;22.957199;32.237736;465;9;1454;275;0.046882;-0.046882;0.984529
C;22.957199;32.268253;465;9;978;220;0.000000;0.000000;0.937647
C;22.970551;32.286564;465;9;923;201;0.000000;0.000000;0.984529
C;22.986572;32.254520;465;9;1111;237;0.046882;0.000000;0.937647
C;22.999924;32.297245;465;9;1509;280;0.000000;-0.046882;0.984529
C;22.986572;32.283512;465;9;1535;290;0.046882;-0.046882;0.937647
C;22.999924;32.341496;465;9;1545;289;0.000000;-0.046882;1.031411
C;22.970551;32.414742;465;9;1537;289;0.046882;0.000000;0.984529
C;22.943848;32.397957;465;9;1521;285;0.046882;0.000000;0.984529
C;22.957199;32.295719;465;9;1535;283;0.000000;-0.046882;0.984529
C;22.943848;32.263676;465;9;1544;284;0.000000;0.000000;0.937647
C;22.930494;32.205692;465;9;1541;289;0.000000;-0.046882;1.031411
C;22.943848;32.237736;465;9;1302;235;0.000000;0.000000;0.890764
C;22.957199;32.268253;465;9;1423;252;0.046882;-0.046882;0.984529
C;22.986572;32.251469;465;9;1432;253;0.000000;0.000000;0.984529
C;22.970551;32.224003;465;9;1420;252;0.000000;0.000000;0.984529
C;22.970551;32.164494;465;9;1408;251;-0.046882;-0.046882;0.984529
C;22.986572;32.199589;465;9;1415;253;0.046882;-0.046882;0.937647
C;23.013275;32.315556;465;9;1436;254;0.000000;-0.046882;0.984529
C;22.970551;32.462044;465;9;1426;254;0.046882;-0.046882;0.937647
C;23.013275;32.549019;465;9;1412;255;0.000000;0.000000;0.984529
C;22.999924;32.608528;465;9;1426;253;0.046882;-0.046882;0.937647
C;23.026627;32.657360;465;9;1423;252;0.046882;-0.046882;0.984529
C;23.042648;32.657360;465;9;1432;253;0.000000;0.000000;0.937647
C;23.026627;32.626842;465;9;1430;255;0.046882;-0.046882;0.937647
C;23.042648;32.640575;465;9;1270;238;0.000000;0.000000;0.937647
C;23.026627;32.686352;465;9;1514;268;0.000000;0.000000;0.937647
C;23.026627;32.817577;465;9;1471;262;0.000000;0.000000;0.937647
C;23.069353;32.938126;465;9;1306;234;0.000000;-0.046882;0.984529
C;23.056000;32.951859;465;9;1303;231;0.000000;-0.093765;0.984529
C;23.042648;32.689404;465;9;1363;238;0.046882;0.000000;0.984529
C;23.042648;32.469673;465;9;1419;245;0.000000;-0.046882;0.937647
C;23.085375;32.350651;465;9;1411;247;-0.046882;-0.093765;0.937647
C;23.056000;32.626842;465;9;1437;248;-0.046882;0.046882;0.984529
C;23.069353;32.602425;465;9;1443;252;-0.046882;-0.046882;0.984529
C;23.098726;32.471199;465;9;1439;252;0.046882;-0.093765;0.937647
C;23.085375;32.396431;465;9;1419;241;0.000000;-0.046882;0.937647
C;23.114748;32.355228;465;9;1315;233;0.046882;-0.046882;0.937647
C;23.114748;32.236210;465;9;439;131;0.046882;-0.046882;0.984529
C;23.141451;32.196537;465;9;823;191;0.046882;-0.046882;0.984529
C;23.128099;32.016479;465;9;1382;246;0.000000;-0.046882;0.984529
C;23.098726;31.929502;465;9;1409;259;0.000000;-0.046882;0.937647
C;23.154802;31.842527;465;9;1306;244;0.000000;-0.046882;0.937647
C;23.128099;31.885252;465;9;1082;205;0.000000;-0.093765;0.984529
C;23.114748;31.885252;465;9;1015;194;0.093765;-0.046882;1.031411
C;23.170824;32.123291;465;9;1019;195;0.000000;0.000000;0.984529
C;23.170824;33.810940;465;9;1074;205;0.046882;0.000000;0.984529
C;23.197529;35.236134;465;9;1308;251;0.000000;0.000000;0.984529
C;23.184175;34.598305;465;9;1328;259;0.000000;-0.046882;0.937647
C;23.170824;34.026093;465;9;1315;256;0.000000;-0.046882;0.937647
C;23.184175;33.373005;465;9;1316;255;0.000000;-0.046882;0.984529
C;23.197529;32.814526;465;9;1261;242;0.046882;0.000000;0.984529
C;23.210880;32.448311;465;9;1176;228;0.000000;-0.046882;0.984529
C;23.197529;32.140079;465;9;1334;260;0.000000;0.000000;0.984529
C;23.226902;31.998169;465;9;1339;260;0.000000;-0.046882;0.937647
C;23.226902;31.981384;465;9;1315;251;-0.046882;-0.046882;0.937647
C;23.226902;32.217899;465;9;1289;248;0.000000;-0.046882;0.984529
C;23.240253;32.176701;465;9;1266;245;0.000000;-0.046882;0.937647
C;23.240253;32.011902;465;9;1273;247;-0.046882;0.000000;0.937647
C;23.253605;32.030212;0;0;1138;229;-0.046882;-0.046882;0.984529
C;23.266956;32.062256;0;0;1246;242;0.000000;0.000000;0.937647
C;23.282978;31.944763;0;0;1323;252;0.000000;-0.046882;0.984529
C;23.323034;31.975281;0;0;1374;260;0.000000;-0.046882;0.937647
C;23.296329;31.828794;0;0;1359;258;0.046882;-0.046882;0.984529
C;23.323034;31.743343;0;0;1347;257;0.046882;-0.046882;0.937647
C;23.309681;31.725033;0;0;1184;238;0.046882;-0.046882;0.984529
C;23.296329;31.874571;0;0;1240;240;0.000000;-0.046882;0.984529
C;23.309681;31.972229;0;0;1024;213;0.000000;-0.046882;0.984529
C;23.309681;31.976807;0;0;1152;218;0.000000;-0.046882;0.937647
C;23.323034;31.931028;0;0;1026;204;0.000000;-0.046882;0.937647
C;23.365759;31.906614;0;0;1020;202;0.000000;0.000000;0.984529
C;23.339056;31.906614;0;0;1022;202;0.000000;0.046882;0.937647
C;23.352407;31.908140;0;0;1018;202;0.000000;-0.046882;0.937647
C;23.352407;31.824217;0;0;1021;203;-0.046882;-0.046882;0.984529
C;23.379110;31.688412;0;0;1030;203;0.046882;-0.046882;0.984529
C;23.379110;31.720455;0;0;1028;202;0.000000;-0.046882;0.937647
C;23.395132;31.746395;0;0;906;188;-0.046882;-0.046882;0.937647
C;23.395132;31.659418;0;0;822;180;-0.046882;0.000000;0.937647
C;23.379110;31.705196;0;0;802;177;0.000000;0.046882;0.984529
C;23.408484;31.541924;0;0;980;198;0.000000;-0.093765;0.984529
C;23.365759;31.499199;0;0;977;195;0.046882;-0.046882;0.984529
C;23.395132;31.468681;0;0;970;197;-0.046882;0.000000;0.984529
C;23.408484;31.544975;0;0;994;199;0.000000;-0.046882;0.984529
C;23.421835;31.503777;0;0;1202;239;0.000000;-0.046882;0.984529
C;23.408484;31.747921;0;0;1201;246;0.000000;-0.046882;1.031411
C;23.395132;32.245365;0;0;1434;268;0.000000;-0.046882;0.984529
C;23.395132;32.245365;0;0;1473;273;0.000000;-0.093765;0.890764
C;23.352407;31.998169;0;0;1469;273;-0.046882;-0.140647;0.937647
C;23.352407;31.805904;0;0;1363;257;-0.046882;-0.140647;0.937647
C;23.339056;31.656366;0;0;1364;256;0.046882;-0.046882;0.984529
C;23.352407;31.554131;0;0;1380;258;0.000000;-0.046882;0.984529
C;23.352407;31.523613;0;0;1372;259;0.000000;-0.046882;0.937647
C;23.352407;31.482414;0;0;1262;245;0.000000;-0.093765;0.937647
C;23.339056;31.421377;0;0;1098;227;0.046882;-0.093765;0.937647
C;23.352407;31.377127;0;0;1394;262;0.046882;0.000000;0.937647
C;23.323034;31.271839;0;0;1399;256;0.046882;-0.046882;0.984529
C;23.309681;31.212330;0;0;1302;251;-0.046882;-0.046882;0.984529
C;23.339056;31.184862;0;0;1429;271;0.000000;-0.046882;0.984529
C;23.323034;31.183336;0;0;1378;265;0.000000;-0.046882;0.984529
C;23.309681;31.212330;0;0;1427;269;-0.046882;0.000000;0.984529
C;23.296329;31.270313;0;0;1463;274;0.046882;-0.046882;0.890764
C;23.282978;31.267262;0;0;1470;273;-0.046882;0.000000;0.937647
C;23.266956;31.297779;0;0;1455;273;0.000000;0.000000;0.984529
C;23.253605;31.354239;0;0;1456;276;0.000000;0.000000;0.937647
C;23.240253;31.400015;0;0;1423;271;0.046882;0.046882;0.937647
C;23.253605;31.458000;0;0;1469;275;0.000000;-0.046882;0.937647
C;23.240253;31.514458;0;0;1413;262;-0.046882;0.000000;0.984529
C;23.240253;31.482414;0;0;1506;281;0.000000;-0.046882;0.937647
C;23.210880;31.499199;0;0;1524;285;0.000000;-0.046882;0.937647
C;23.226902;31.480888;0;0;1516;282;0.000000;-0.046882;0.937647
C;23.184175;31.496147;0;0;1521;279;0.000000;-0.046882;0.890764
C;23.184175;31.567865;0;0;1352;251;0.046882;-0.046882;0.937647
C;23.197529;31.540398;0;0;1494;275;0.000000;-0.046882;0.984529
C;23.184175;31.541924;0;0;1149;229;0.046882;-0.046882;0.984529
C;23.210880;31.555656;0;0;1225;240;0.000000;-0.093765;0.937647
C;23.197529;31.526665;0;0;1283;244;0.046882;-0.093765;0.937647
C;23.197529;31.569391;0;0;1173;230;0.046882;0.000000;0.984529
C;23.226902;31.583124;0;0;1197;240;0.046882;0.000000;0.984529
C;23.197529;31.540398;0;0;1237;245;0.000000;-0.046882;0.984529
C;23.197529;31.583124;0;0;1267;246;0.046882;0.000000;0.937647
C;23.184175;31.496147;0;0;1315;253;-0.046882;-0.046882;0.984529
C;23.197529;31.482414;0;0;1017;221;0.046882;-0.046882;0.937647
C;23.170824;31.567865;0;0;1254;242;0.000000;-0.046882;1.031411
C;23.170824;31.627375;0;0;1295;249;0.000000;-0.046882;0.937647
C;23.170824;31.714352;0;0;1311;256;0.046882;-0.046882;0.984529
C;23.170824;31.773861;0;0;1346;260;0.046882;-0.046882;0.984529
C;23.197529;31.847105;0;0;1194;231;0.046882;-0.046882;0.984529
C;23.154802;31.743343;0;0;1234;242;0.000000;0.000000;0.937647
C;23.184175;31.725033;0;0;1282;246;0.000000;0.046882;0.984529
C;23.184175;31.613642;0;0;1228;242;0.000000;-0.046882;0.984529
C;23.141451;31.773861;0;0;1272;237;0.000000;-0.046882;0.937647
C;23.170824;31.888304;0;0;1386;253;0.046882;0.000000;0.937647
C;23.184175;31.903563;0;0;1440;260;0.000000;-0.093765;0.984529
C;23.197529;31.787594;0;0;902;164;0.046882;0.000000;0.937647
C;23.170824;31.920347;0;0;1383;250;0.046882;0.000000;0.984529
C;23.154802;32.256046;0;0;1366;250;0.000000;-0.046882;0.984529
C;23.141451;32.443733;0;0;1465;265;-0.046882;-0.046882;1.031411
C;23.154802;32.375069;0;0;1286;240;0.000000;-0.046882;0.937647
C;23.141451;32.178226;0;0;1445;257;-0.046882;-0.046882;0.984529
C;23.154802;32.091248;0;0;1398;253;0.000000;-0.046882;0.984529
C;23.098726;32.089722;0;0;1392;255;0.000000;0.000000;0.937647
C;23.085375;32.176701;0;0;1377;254;0.000000;0.000000;0.984529
C;23.098726;32.190434;0;0;1451;271;-0.046882;0.000000;0.984529
C;23.056000;32.159916;0;0;1396;258;0.046882;0.000000;0.937647
C;23.042648;32.095825;0;0;1329;249;0.093765;-0.046882;0.984529
C;23.069353;32.025635;0;0;1357;249;0.046882;-0.046882;0.937647
C;23.013275;31.934080;0;0;1274;232;0.046882;-0.046882;0.937647
C;22.999924;31.935606;0;0;1231;230;0.000000;-0.093765;1.031411
C;23.013275;31.921873;0;0;785;153;-0.046882;-0.046882;0.937647
C;23.026627;32.025635;0;0;905;167;-0.046882;-0.046882;0.984529
C;23.056000;32.187382;0;0;1007;175;0.000000;0.000000;0.984529
C;23.056000;32.333866;0;0;818;142;0.000000;0.000000;0.984529
C;23.056000;32.288090;0;0;1046;184;-0.046882;0.000000;0.984529
C;23.085375;32.320133;0;0;770;161;0.000000;-0.046882;0.984529
C;23.056000;32.291142;0;0;1033;201;0.000000;0.000000;0.937647
C;23.114748;32.259098;0;0;901;194;0.093765;-0.093765;0.937647
C;23.085375;32.320133;0;0;1287;230;0.000000;-0.046882;0.937647
C;23.085375;32.393379;0;0;1175;213;-0.046882;0.000000;1.031411
C;23.013275;32.567329;0;0;818;175;-0.046882;0.000000;0.937647
C;23.026627;32.712292;0;0;1109;199;0.000000;-0.046882;1.031411
C;23.042648;32.787060;0;0;1072;201;0.000000;-0.046882;0.984529
C;23.013275;32.755016;0;0;770;156;0.000000;0.000000;0.984529
C;23.013275;33.093765;0;0;1101;199;0.000000;-0.093765;0.937647
C;23.026627;32.945755;0;0;1084;191;0.000000;-0.093765;0.984529
C;23.026627;32.758068;0;0;1068;181;0.046882;-0.046882;0.937647
C;23.069353;32.654308;0;0;943;181;0.046882;-0.046882;1.031411
C;23.069353;32.713818;0;0;1180;212;-0.046882;-0.093765;0.984529
C;23.042648;32.745861;0;0;1034;178;0.046882;0.000000;0.937647
C;23.069353;32.675671;0;0;1209;220;0.046882;0.000000;0.937647
C;23.056000;32.672619;0;0;1161;204;0.000000;0.000000;0.937647
C;23.098726;32.689404;0;0;1110;207;-0.046882;-0.046882;0.937647
C;23.085375;32.599373;0;0;1137;228;0.000000;0.000000;1.031411
C;23.085375;32.397957;0;0;1333;244;0.000000;-0.046882;0.937647
C;23.114748;32.222477;0;0;1372;253;0.000000;0.000000;0.937647
C;23.128099;32.104980;0;0;1320;243;0.046882;0.000000;0.937647
C;23.141451;32.310978;0;0;1204;220;0.000000;-0.046882;0.984529
C;23.154802;32.443733;0;0;1167;211;0.046882;-0.046882;0.984529
C;23.170824;32.359806;0;0;1209;217;0.046882;-0.046882;0.937647
C;23.154802;32.265202;0;0;1104;203;0.046882;-0.093765;0.984529
C;23.184175;32.112610;0;0;1273;233;0.046882;0.000000;0.890764
C;23.184175;32.141605;0;0;1182;225;0.046882;-0.093765;0.984529
C;23.184175;32.094299;0;0;1269;236;-0.046882;0.046882;0.890764
C;23.210880;31.995117;0;0;1164;220;0.000000;-0.046882;0.984529
C;23.170824;32.227055;0;0;1266;239;0.000000;0.000000;0.984529
C;23.170824;32.475777;0;0;1147;228;0.046882;-0.093765;0.984529
C;23.141451;32.489510;0;0;1148;227;0.000000;-0.093765;0.984529
C;23.170824;32.361332;0;0;1101;232;0.000000;-0.093765;0.984529
C;23.184175;32.332340;0;0;1142;233;0.000000;-0.093765;0.984529
C;23.197529;32.259098;0;0;1120;225;-0.046882;0.000000;0.984529
C;23.184175;32.155338;0;0;1109;223;0.000000;-0.046882;0.937647
C;23.170824;32.053101;0;0;1134;225;0.046882;0.046882;0.937647
